KeyCode,JPName,5桁銘柄コード,4桁銘柄Code
7255,株式会社　桜井製作所,72550,7255
7256,河西工業株式会社,72560,7256
7259,アイシン精機株式会社,72590,7259
7260,富士機工株式会社,72600,7260
7261,マツダ株式会社,72610,7261
7264,株式会社ムロコーポレーション,72640,7264
7265,エイケン工業株式会社,72650,7265
7266,株式会社今仙電機製作所,72660,7266
7267,本田技研工業株式会社,72670,7267
7268,株式会社タツミ,72680,7268
7269,スズキ株式会社,72690,7269
7270,富士重工業株式会社,72700,7270
7271,株式会社安永,72710,7271
7272,ヤマハ発動機株式会社,72720,7272
7273,株式会社イクヨ,72730,7273
7274,株式会社ショーワ,72740,7274
7276,株式会社小糸製作所,72760,7276
7277,株式会社ＴＢＫ,72770,7277
7278,株式会社エクセディ,72780,7278
7279,株式会社ハイレックスコーポレーション,72790,7279
7280,株式会社ミツバ,72800,7280
7282,豊田合成株式会社,72820,7282
7283,愛三工業株式会社,72830,7283
7284,盟和産業株式会社,72840,7284
7287,日本精機株式会社,72870,7287
7291,日本プラスト株式会社,72910,7291
7292,株式会社村上開明堂,72920,7292
7294,株式会社ヨロズ,72940,7294
7296,株式会社エフ・シー・シー,72960,7296
7297,株式会社カーメイト,72970,7297
7298,八千代工業株式会社,72980,7298
7299,フジオーゼックス株式会社,72990,7299
7305,新家工業株式会社,73050,7305
7308,株式会社ツノダ,73080,7308
7309,株式会社シマノ,73090,7309
7312,タカタ株式会社,73120,7312
7313,テイ・エス　テック株式会社,73130,7313
7314,株式会社小田原機器,73140,7314
7315,ＩＪＴテクノロジーホールディングス株式会社,73150,7315
7399,株式会社ナンシン,73990,7399
7404,昭和飛行機工業株式会社,74040,7404
7408,株式会社ジャムコ,74080,7408
7412,株式会社アトム,74120,7412
7413,株式会社創健社,74130,7413
7414,小野建株式会社,74140,7414
7415,株式会社新星堂,74150,7415
7416,株式会社はるやまホールディングス,74160,7416
7417,株式会社南陽,74170,7417
7419,株式会社ノジマ,74190,7419
7420,佐鳥電機株式会社,74200,7420
7421,カッパ・クリエイト株式会社,74210,7421
7422,東邦レマック株式会社,74220,7422
7425,初穂商事株式会社,74250,7425
7426,株式会社　山大,74260,7426
7427,エコートレーディング株式会社,74270,7427
7433,伯東株式会社,74330,7433
7434,株式会社オータケ,74340,7434
7435,株式会社ナ・デックス,74350,7435
7438,コンドーテック株式会社,74380,7438
7441,株式会社Ｍｉｓｕｍｉ,74410,7441
7442,中山福株式会社,74420,7442
7443,横浜魚類株式会社,74430,7443
7444,ハリマ共和物産株式会社,74440,7444
7445,株式会社ライトオン,74450,7445
7446,東北化学薬品株式会社,74460,7446
7447,ナガイレーベン株式会社,74470,7447
7448,株式会社ジーンズメイト,74480,7448
7450,株式会社サンデー,74500,7450
7451,三菱食品株式会社,74510,7451
7453,株式会社　良品計画,74530,7453
7455,株式会社　三城ホールディングス,74550,7455
7456,松田産業株式会社,74560,7456
7458,株式会社第一興商,74580,7458
7459,株式会社メディパルホールディングス,74590,7459
7460,株式会社ヤギ,74600,7460
7461,株式会社キムラ,74610,7461
7462,ダイヤ通商株式会社,74620,7462
7463,株式会社アドヴァン,74630,7463
7464,セフテック株式会社,74640,7464
7465,マックスバリュ北海道株式会社,74650,7465
7466,ＳＰＫ株式会社,74660,7466
7467,萩原電気株式会社,74670,7467
7468,株式会社アムスク,74680,7468
7472,株式会社鳥羽洋行,74720,7472
7475,アルビス株式会社,74750,7475
7476,アズワン株式会社,74760,7476
7477,ムラキ株式会社,74770,7477
7480,スズデン株式会社,74800,7480
7481,尾家産業株式会社,74810,7481
7482,株式会社シモジマ,74820,7482
7483,株式会社ドウシシャ,74830,7483
7485,岡谷鋼機株式会社,74850,7485
7486,サンリン株式会社,74860,7486
7487,小津産業株式会社,74870,7487
7488,株式会社ヤガミ,74880,7488
7490,日新商事株式会社,74900,7490
7493,株式会社マルミヤストア,74930,7493
7494,株式会社コナカ,74940,7494
7500,西川計測株式会社,75000,7500
7501,株式会社ティムコ,75010,7501
7502,株式会社プラザクリエイト,75020,7502
7504,株式会社高速,75040,7504
7505,扶桑電通株式会社,75050,7505
7506,株式会社　ハウス　オブ　ローゼ,75060,7506
7508,株式会社Ｇ‐７ホールディングス,75080,7508
7509,アイエーグループ株式会社,75090,7509
7510,株式会社たけびし,75100,7510
7512,イオン北海道株式会社,75120,7512
7513,株式会社コジマ,75130,7513
7514,株式会社　ヒマラヤ,75140,7514
7515,株式会社マルヨシセンター,75150,7515
7516,コーナン商事株式会社,75160,7516
7517,黒田電気株式会社,75170,7517
7518,ネットワンシステムズ株式会社,75180,7518
7519,五洋インテックス株式会社,75190,7519
7520,株式会社エコス,75200,7520
7521,株式会社ムサシ,75210,7521
7522,ワタミ株式会社,75220,7522
7523,アールビバン株式会社,75230,7523
7524,マルシェ株式会社,75240,7524
7525,リックス株式会社,75250,7525
7527,株式会社システムソフト,75270,7527
7531,清和中央ホールディングス株式会社,75310,7531
7532,株式会社ドンキホーテホールディングス,75320,7532
7533,株式会社グリーンクロス,75330,7533
7537,丸文株式会社,75370,7537
7538,株式会社大水,75380,7538
7539,株式会社アイナボホールディングス,75390,7539
7544,株式会社スリーエフ,75440,7544
7545,株式会社西松屋チェーン,75450,7545
7550,株式会社ゼンショーホールディングス,75500,7550
7551,株式会社ウェッズ,75510,7551
7552,株式会社ハピネット,75520,7552
7554,株式会社幸楽苑ホールディングス,75540,7554
7555,株式会社大田花き,75550,7555
7559,ジーエフシー株式会社,75590,7559
7561,株式会社ハークスレイ,75610,7561
7562,株式会社安楽亭,75620,7562
7564,株式会社ワークマン,75640,7564
7565,萬世電機株式会社,75650,7565
7567,株式会社栄電子,75670,7567
7568,株式会社クレックス,75680,7568
7570,橋本総業ホールディングス株式会社,75700,7570
7571,株式会社ヤマノホールディングス,75710,7571
7575,日本ライフライン株式会社,75750,7575
7577,株式会社パスポート,75770,7577
7578,株式会社ニチリョク,75780,7578
7581,株式会社サイゼリヤ,75810,7581
7585,株式会社かんなん丸,75850,7585
7587,株式会社パルテック（定款上の商号　株式会社ＰＡＬＴＥＫ）,75870,7587
7590,株式会社タカショー,75900,7590
7591,株式会社エクセル,75910,7591
7593,ＶＴホールディングス株式会社,75930,7593
7594,マルカキカイ株式会社,75940,7594
7595,株式会社アルゴグラフィックス,75950,7595
7596,株式会社魚力,75960,7596
7597,東京貴宝株式会社,75970,7597
7599,株式会社ＩＤＯＭ,75990,7599
7600,株式会社　日本エム・ディ・エム,76000,7600
7601,株式会社ポプラ,76010,7601
7602,株式会社カーチスホールディングス,76020,7602
7603,株式会社マックハウス,76030,7603
7604,株式会社　梅の花,76040,7604
7605,株式会社　フジ・コーポレーション,76050,7605
7606,株式会社ユナイテッドアローズ,76060,7606
7607,株式会社進和,76070,7607
7608,株式会社エスケイジャパン,76080,7608
7609,ダイトロン株式会社,76090,7609
7610,株式会社テイツー,76100,7610
7611,株式会社ハイデイ日高,76110,7611
7612,株式会社Ｎｕｔｓ,76120,7612
7613,シークス株式会社,76130,7613
7614,株式会社オーエムツーネットワーク,76140,7614
7615,京都きもの友禅株式会社,76150,7615
7616,株式会社　コロワイド,76160,7616
7618,株式会社ピーシーデポコーポレーション,76180,7618
7619,田中商事株式会社,76190,7619
7621,株式会社うかい,76210,7621
7622,株式会社さかい,76220,7622
7623,株式会社サンオータス,76230,7623
7624,株式会社ＮａＩＴＯ,76240,7624
7625,株式会社グローバルダイニング,76250,7625
7628,株式会社オーハシテクニカ,76280,7628
7630,株式会社壱番屋,76300,7630
7634,株式会社星医療酸器,76340,7634
7635,杉田エース株式会社,76350,7635
7636,株式会社ハンズマン,76360,7636
7637,白銅株式会社,76370,7637
7638,株式会社ＮＥＷ　ＡＲＴ,76380,7638
7640,株式会社トップカルチャー,76400,7640
7643,株式会社ダイイチ,76430,7643
7646,株式会社ＰＬＡＮＴ,76460,7646
7647,株式会社音通,76470,7647
7648,株式会社トーカン,76480,7648
7649,スギホールディングス株式会社,76490,7649
7701,株式会社　島津製作所,77010,7701
7702,株式会社ジェイ・エム・エス（称号　株式会社　ＪＭＳ）,77020,7702
7703,川澄化学工業株式会社,77030,7703
7705,ジーエルサイエンス株式会社,77050,7705
7707,プレシジョン・システム・サイエンス株式会社,77070,7707
7709,クボテック株式会社,77090,7709
7711,助川電気工業株式会社,77110,7711
7713,シグマ光機株式会社,77130,7713
7715,長野計器株式会社,77150,7715
7716,株式会社ナカニシ,77160,7716
7717,株式会社ブイ・テクノロジー,77170,7717
7718,スター精密株式会社,77180,7718
7719,株式会社東京衡機,77190,7719
7721,東京計器株式会社,77210,7721
7722,国際計測器株式会社,77220,7722
7723,愛知時計電機株式会社,77230,7723
7725,株式会社インターアクション,77250,7725
7726,黒田精工株式会社,77260,7726
7727,株式会社オーバル,77270,7727
7729,株式会社東京精密,77290,7729
7730,マニー株式会社,77300,7730
7731,株式会社ニコン,77310,7731
7732,株式会社　トプコン,77320,7732
7733,オリンパス株式会社,77330,7733
7734,理研計器株式会社,77340,7734
7735,株式会社ＳＣＲＥＥＮホールディングス,77350,7735
7739,キヤノン電子株式会社,77390,7739
7740,株式会社タムロン,77400,7740
7741,ＨＯＹＡ株式会社,77410,7741
7743,株式会社シード,77430,7743
7744,ノーリツ鋼機株式会社,77440,7744
7745,株式会社エー・アンド・デイ,77450,7745
7746,岡本硝子株式会社,77460,7746
7747,朝日インテック株式会社,77470,7747
7748,株式会社ホロン,77480,7748
7749,メディキット株式会社,77490,7749
7751,キヤノン株式会社,77510,7751
7752,株式会社リコー,77520,7752
7756,日本電産コパル株式会社,77560,7756
7758,株式会社セコニックホールディングス,77580,7758
7760,ＩＭＶ株式会社,77600,7760
7762,シチズン時計株式会社,77620,7762
7768,ジェコー株式会社,77680,7768
7769,リズム時計工業株式会社,77690,7769
7771,日本精密株式会社,77710,7771
7774,株式会社ジャパン・ティッシュ・エンジニアリング,77740,7774
7775,大研医器株式会社,77750,7775
7776,株式会社セルシード,77760,7776
7777,株式会社スリー・ディー・マトリックス,77770,7777
7778,株式会社アドメテック,77780,7778
7779,ＣＹＢＥＲＤＹＮＥ株式会社,77790,7779
7780,株式会社メニコン,77800,7780
7781,株式会社平山,77810,7781
7782,株式会社シンシア,77820,7782
7812,株式会社クレステック,78120,7812
7813,株式会社プラッツ,78130,7813
7814,株式会社日本創発グループ,78140,7814
7815,東京ボード工業株式会社,78150,7815
7816,株式会社スノーピーク,78160,7816
7817,パラマウントベッドホールディングス株式会社,78170,7817
7818,株式会社トランザクション,78180,7818
7819,ＳＨＯ－ＢＩ株式会社,78190,7819
7820,ニホンフラッシュ株式会社,78200,7820
7821,前田工繊株式会社,78210,7821
7822,永大産業株式会社,78220,7822
7823,株式会社アートネイチャー,78230,7823
7825,ダンロップスポーツ株式会社,78250,7825
7826,株式会社フルヤ金属,78260,7826
7827,株式会社オービス,78270,7827
7829,株式会社サマンサタバサジャパンリミテッド,78290,7829
7831,株式会社ウイルコホールディングス,78310,7831
7832,株式会社バンダイナムコホールディングス,78320,7832
7833,株式会社アイフィスジャパン,78330,7833
7834,マルマン株式会社,78340,7834
7836,アビックス株式会社,78360,7836
7837,株式会社アールシーコア,78370,7837
7838,共立印刷株式会社,78380,7838
7839,株式会社ＳＨＯＥＩ,78390,7839
7840,フランスベッドホールディングス株式会社,78400,7840
7841,株式会社遠藤製作所,78410,7841
7844,株式会社マーベラス,78440,7844
